region,category_le,mode_le,powertrain_oe,param_EV sales,param_EV sales share,param_EV stock,param_EV stock share,unit_Vehicles,unit_percent,value_scaled,year_scaled
Belgium,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.3623195211612331
Belgium,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,0.3623195211612331
Belgium,0,1,1.0,1,0,0,0,1,0,-0.07779442111794997,0.3623195211612331
Belgium,0,1,1.0,0,0,1,0,1,0,-0.024835020493037853,0.3623195211612331
Belgium,0,1,2.0,0,0,1,0,1,0,-0.09241022579508693,0.3623195211612331
Belgium,0,1,3.0,0,1,0,0,0,1,-0.09247258920135161,0.3623195211612331
Belgium,0,2,3.0,0,0,0,1,0,1,-0.09247758817288819,0.3623195211612331
Belgium,0,0,0.0,1,0,0,0,1,0,-0.09241682509734549,0.3623195211612331
Belgium,0,1,0.0,0,0,1,0,1,0,-0.061131182915096,0.3623195211612331
Belgium,0,1,0.0,1,0,0,0,1,0,-0.09245807073646145,0.3623195211612331
Belgium,0,2,1.0,0,0,1,0,1,0,-0.09245642091089681,0.3623195211612331
Belgium,0,1,0.0,1,0,0,0,1,0,-0.07795940367441387,0.3623195211612331
Belgium,0,2,0.0,0,0,1,0,1,0,-0.09016811285274251,0.3623195211612331
Belgium,0,0,1.0,0,0,1,0,1,0,-0.09221389655289489,0.3623195211612331
Belgium,0,2,0.0,1,0,0,0,1,0,-0.09181793841738152,0.3623195211612331
Belgium,0,0,0.0,0,0,1,0,1,0,-0.09238052893492342,0.3623195211612331
Belgium,0,0,3.0,0,0,1,0,1,0,-0.09247621881767248,0.3623195211612331
Belgium,0,0,1.0,1,0,0,0,1,0,-0.0924597205620261,0.3623195211612331
Belgium,0,0,1.0,1,0,0,0,1,0,-0.09240692614395765,0.6318021550921646
Belgium,0,0,2.0,0,0,1,0,1,0,-0.09247456899210785,0.6318021550921646
Belgium,0,0,0.0,0,0,1,0,1,0,-0.0923541317258892,0.6318021550921646
Belgium,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Belgium,0,0,1.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Belgium,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Belgium,0,2,1.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Belgium,0,1,0.0,1,0,0,0,1,0,-0.06773048517365203,0.6318021550921646
Belgium,0,2,1.0,0,0,1,0,1,0,-0.09239537736500518,0.6318021550921646
Belgium,0,1,2.0,1,0,0,0,1,0,-0.09247126934097857,0.6318021550921646
Belgium,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Belgium,0,0,0.0,1,0,0,0,1,0,-0.09245807073646145,0.6318021550921646
Belgium,0,2,3.0,0,0,0,1,0,1,-0.09247750568161486,0.6318021550921646
Belgium,0,1,3.0,0,1,0,0,0,1,-0.0924597205620261,0.6318021550921646
Belgium,0,1,2.0,0,0,1,0,1,0,-0.09237227980710022,0.6318021550921646
Belgium,0,1,1.0,0,0,1,0,1,0,0.02795939757541036,0.6318021550921646
Belgium,0,1,1.0,1,0,0,0,1,0,-0.03968345057478891,0.6318021550921646
Belgium,0,0,3.0,0,1,0,0,0,1,-0.09246631986428465,0.6318021550921646
Belgium,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.6318021550921646
Belgium,0,2,3.0,0,1,0,0,0,1,-0.09247671376536154,0.6318021550921646
Belgium,0,1,3.0,0,0,0,1,0,1,-0.09247489895729945,0.6318021550921646
Belgium,0,1,3.0,0,0,0,1,0,1,-0.09247308414894233,0.9012847890230962
Belgium,0,2,0.0,0,1,0,0,0,1,-0.0924764167967481,0.9012847890230962
Belgium,0,0,3.0,0,0,0,1,0,1,-0.09247440400970872,0.9012847890230962
Belgium,0,0,3.0,0,1,0,0,0,1,-0.0924349731785565,0.9012847890230962
Belgium,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Belgium,0,1,1.0,0,0,1,0,1,0,0.10550119911344367,0.9012847890230962
Belgium,0,1,2.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Belgium,0,1,3.0,0,1,0,0,0,1,-0.09244817178307362,0.9012847890230962
Belgium,0,2,3.0,0,0,0,1,0,1,-0.09247737369554807,0.9012847890230962
Belgium,0,0,3.0,1,0,0,0,1,0,-0.09211490701901655,0.9012847890230962
Belgium,0,1,0.0,0,0,1,0,1,0,-0.00668693928200878,0.9012847890230962
Belgium,0,1,2.0,1,0,0,0,1,0,-0.0924432223063797,0.9012847890230962
Belgium,0,2,1.0,0,0,1,0,1,0,-0.09229638783112683,0.9012847890230962
Belgium,0,1,0.0,1,0,0,0,1,0,-0.05453188065653997,0.9012847890230962
Belgium,0,2,1.0,1,0,0,0,1,0,-0.0924135254462162,0.9012847890230962
Belgium,0,2,2.0,0,0,1,0,1,0,-0.09247621881767248,0.9012847890230962
Belgium,0,2,0.0,0,0,1,0,1,0,-0.08851828728810351,0.9012847890230962
Belgium,0,0,1.0,0,0,1,0,1,0,-0.09211490701901655,0.9012847890230962
Belgium,0,2,0.0,1,0,0,0,1,0,-0.09142198028186815,0.09283688723030159
Belgium,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Belgium,0,0,2.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Belgium,0,0,3.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Belgium,0,0,1.0,1,0,0,0,1,0,-0.09176844365044234,1.1707674229540277
Belgium,0,0,2.0,0,0,1,0,1,0,-0.09246796968984929,1.1707674229540277
Belgium,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Belgium,0,2,0.0,1,0,0,0,1,0,-0.08950818262688691,1.1707674229540277
Belgium,0,0,1.0,0,0,1,0,1,0,-0.0921809000416021,1.1707674229540277
Belgium,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Belgium,0,2,2.0,0,0,1,0,1,0,-0.09247621881767248,1.1707674229540277
Belgium,0,2,1.0,1,0,0,0,1,0,-0.0923161857379025,1.1707674229540277
Belgium,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,1.1707674229540277
Belgium,0,2,1.0,0,0,1,0,1,0,-0.09208191050772377,1.1707674229540277
Belgium,0,1,2.0,1,0,0,0,1,0,-0.09244487213194434,1.1707674229540277
Belgium,0,1,0.0,0,0,1,0,1,0,0.05600643217427347,1.1707674229540277
Belgium,0,0,0.0,1,0,0,0,1,0,-0.09240857596952229,1.1707674229540277
Belgium,0,2,3.0,0,0,0,1,0,1,-0.09247702723221489,1.1707674229540277
Belgium,0,1,3.0,0,1,0,0,0,1,-0.0924349731785565,1.1707674229540277
Belgium,0,1,2.0,0,0,1,0,1,0,-0.092345882598066,0.09283688723030159
Belgium,0,1,1.0,0,0,1,0,1,0,0.20449073299178405,1.1707674229540277
Belgium,0,1,1.0,1,0,0,0,1,0,0.004861839670464266,1.1707674229540277
Belgium,0,0,3.0,0,1,0,0,0,1,-0.0924597205620261,1.1707674229540277
Belgium,0,0,3.0,0,0,0,1,0,1,-0.09247423902691625,1.1707674229540277
Belgium,0,2,3.0,0,1,0,0,0,1,-0.09247225923616001,1.1707674229540277
Belgium,0,1,3.0,0,0,0,1,0,1,-0.09247027944579712,1.1707674229540277
Belgium,0,1,3.0,0,0,0,1,0,1,-0.09246434007392176,1.4402500568849592
Belgium,0,2,3.0,0,1,0,0,0,1,-0.09247027944579712,1.4402500568849592
Belgium,0,0,3.0,0,0,0,1,0,1,-0.09246796968984929,1.4402500568849592
Belgium,0,0,3.0,0,1,0,0,0,1,-0.09237557945822951,1.4402500568849592
Belgium,0,1,1.0,1,0,0,0,1,0,0.07250468782066354,1.4402500568849592
Belgium,0,1,1.0,0,0,1,0,1,0,0.3694732894556847,1.4402500568849592
Belgium,0,1,2.0,0,0,1,0,1,0,-0.0911992538306419,1.4402500568849592
Belgium,0,1,3.0,0,1,0,0,0,1,-0.09241022579508693,1.4402500568849592
Belgium,0,2,3.0,0,0,0,1,0,1,-0.09247640029850819,1.4402500568849592
Belgium,0,0,0.0,1,0,0,0,1,0,-0.09191692795125986,1.4402500568849592
Belgium,0,1,0.0,0,0,1,0,1,0,0.2209889886381741,1.4402500568849592
Belgium,0,1,2.0,1,0,0,0,1,0,-0.09246302021315538,1.4402500568849592
Belgium,0,2,1.0,0,0,1,0,1,0,-0.09216440178595571,1.4402500568849592
Belgium,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,1.4402500568849592
Belgium,0,2,1.0,1,0,0,0,1,0,-0.0924382728296858,1.4402500568849592
Belgium,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,1.4402500568849592
Belgium,0,0,1.0,0,0,1,0,1,0,-0.09211490701901655,0.09283688723030159
Belgium,0,2,0.0,1,0,0,0,1,0,-0.08736340939285621,1.4402500568849592
Belgium,0,0,0.0,0,0,1,0,1,0,-0.09137248551492899,1.4402500568849592
Belgium,0,0,1.0,1,0,0,0,1,0,-0.09229638783112683,1.4402500568849592
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09246137038759074,-2.063024184217151
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247786806579819,-2.063024184217151
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247786818128595,-1.793541550286219
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09246467003872001,-1.793541550286219
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09244157248081507,-1.5240589163552876
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09244817178307362,-1.5240589163552876
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247786649846389,-1.5240589163552876
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247786468365558,-1.254576282424356
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,-1.254576282424356
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247786633348141,-1.254576282424356
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-1.254576282424356
Brazil,0,1,0.0,1,0,0,0,1,0,-0.0924135254462162,-1.254576282424356
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09246961951541392,-1.254576282424356
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09246631986428465,-1.254576282424356
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09245642091089681,-0.9850936484934245
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.9850936484934245
Brazil,0,1,0.0,0,0,1,0,1,0,-0.09237722928379415,-0.9850936484934245
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247786435369064,-0.9850936484934245
Brazil,0,1,3.0,0,1,0,0,0,1,-0.0924778650136209,-0.9850936484934245
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.9850936484934245
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.715611014562493
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247786171397,-0.715611014562493
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.715611014562493
Brazil,0,0,3.0,0,0,0,1,0,1,-0.0924778673233767,-0.715611014562493
Brazil,0,1,0.0,0,0,1,0,1,0,-0.09227988957548044,-0.715611014562493
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.715611014562493
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-0.715611014562493
Brazil,0,1,1.0,0,0,1,0,1,0,-0.09243167352742723,-0.715611014562493
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09247291916654321,-0.715611014562493
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09246961951541392,-0.715611014562493
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09246961951541392,-0.44612838063156146
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09246796968984929,-0.44612838063156146
Brazil,0,1,1.0,0,0,1,0,1,0,-0.0923541317258892,-0.44612838063156146
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09240032684169909,-0.44612838063156146
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09226339131983405,-0.44612838063156146
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-0.44612838063156146
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247786729038013,-0.44612838063156146
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247786517860355,-0.44612838063156146
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247785049515601,-0.44612838063156146
Brazil,0,1,3.0,0,0,0,1,0,1,-0.0924778673233767,-0.44612838063156146
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.17664574670062994
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247783069724906,-0.17664574670062994
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.17664574670062994
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247786649846389,-0.17664574670062994
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.17664574670062994
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-0.17664574670062994
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.17664574670062994
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09199941922949181,-0.17664574670062994
Brazil,0,1,1.0,0,0,1,0,1,0,-0.09188393143996708,-0.17664574670062994
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09244817178307362,-0.17664574670062994
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09246467003872001,-0.17664574670062994
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09247291916654321,-0.17664574670062994
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09244817178307362,0.09283688723030159
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09242837387629796,0.09283688723030159
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09246961951541392,0.09283688723030159
Brazil,0,1,1.0,0,0,1,0,1,0,-0.09132299074798982,0.09283688723030159
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,0.09283688723030159
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09247126934097857,0.09283688723030159
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,0.09283688723030159
Brazil,0,1,0.0,0,0,1,0,1,0,-0.09190042969561348,0.09283688723030159
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247778615195766,0.09283688723030159
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247786039410949,0.09283688723030159
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,0.09283688723030159
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247786851785039,0.09283688723030159
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247783564672657,0.09283688723030159
Brazil,0,1,3.0,0,0,0,1,0,1,-0.0924778645186733,0.09283688723030159
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247785709445781,0.3623195211612331
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247772675823375,0.3623195211612331
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247786818128595,0.3623195211612331
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247786253888253,0.3623195211612331
Brazil,0,0,3.0,0,0,0,1,0,1,-0.092477840596201,0.3623195211612331
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247775480527602,0.3623195211612331
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,0.3623195211612331
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09158696283833206,0.3623195211612331
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09245312125976754,0.3623195211612331
Brazil,0,1,1.0,1,0,0,0,1,0,-0.09016811285274251,0.3623195211612331
Brazil,0,1,1.0,0,0,1,0,1,0,-0.0890132349574952,0.3623195211612331
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09245477108533218,0.3623195211612331
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09231453591233786,0.3623195211612331
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09242507422516867,0.3623195211612331
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09241682509734549,0.6318021550921646
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09232113521459642,0.6318021550921646
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09238217876048806,0.6318021550921646
Brazil,0,0,2.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Brazil,0,0,2.0,1,0,0,0,1,0,-0.09247621881767248,0.6318021550921646
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0862085314976089,0.6318021550921646
Brazil,0,1,1.0,1,0,0,0,1,0,-0.08950818262688691,0.6318021550921646
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09243332335299187,0.6318021550921646
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09115800819152592,0.6318021550921646
Brazil,0,1,0.0,0,0,1,0,1,0,-0.08983814773981472,0.6318021550921646
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247768716242599,0.6318021550921646
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247784224602684,0.6318021550921646
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247783894637823,0.6318021550921646
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247786785132087,0.6318021550921646
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247760467115268,0.6318021550921646
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247784719550434,0.6318021550921646
Brazil,0,1,0.0,0,0,0,1,0,1,-0.092477792751261,0.9012847890230962
Brazil,0,1,0.0,0,1,0,0,0,1,-0.09247638380026828,0.9012847890230962
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247786385874304,0.9012847890230962
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247780924951936,0.9012847890230962
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.9012847890230962
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,0.9012847890230962
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0852186361588255,0.9012847890230962
Brazil,0,1,0.0,1,0,0,0,1,0,-0.087693374505784,0.9012847890230962
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09219739829724849,0.9012847890230962
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09247621881767248,0.9012847890230962
Brazil,0,1,2.0,0,0,1,0,1,0,-0.09247621881767248,0.9012847890230962
Brazil,0,1,1.0,1,0,0,0,1,0,-0.07432978743220806,0.9012847890230962
Brazil,0,1,1.0,0,0,1,0,1,0,-0.06773048517365203,0.9012847890230962
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09223039480854127,0.9012847890230962
Brazil,0,0,2.0,0,0,1,0,1,0,-0.09247621881767248,0.9012847890230962
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09188393143996708,0.9012847890230962
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09208191050772377,0.9012847890230962
Brazil,0,0,3.0,1,0,0,0,1,0,-0.09147147504880733,1.1707674229540277
Brazil,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Brazil,0,0,2.0,0,0,1,0,1,0,-0.09247456899210785,1.1707674229540277
Brazil,0,0,2.0,1,0,0,0,1,0,-0.09247456899210785,1.1707674229540277
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09161995934962484,1.1707674229540277
Brazil,0,1,1.0,0,0,1,0,1,0,-0.04958240396262295,1.1707674229540277
Brazil,0,1,1.0,1,0,0,0,1,0,-0.07597961299684705,1.1707674229540277
Brazil,0,1,2.0,0,0,1,0,1,0,-0.09247291916654321,1.1707674229540277
Brazil,0,1,0.0,1,0,0,0,1,0,-0.09247456899210785,1.1707674229540277
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09066306052213421,1.1707674229540277
Brazil,0,1,0.0,1,0,0,0,1,0,-0.07845435134380557,1.1707674229540277
Brazil,0,1,0.0,0,0,1,0,1,0,-0.07103013630293004,1.1707674229540277
Brazil,0,0,3.0,0,1,0,0,0,1,-0.09247506393969857,1.1707674229540277
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,1.1707674229540277
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247765416592159,1.1707674229540277
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247783894637823,1.1707674229540277
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247588885248088,1.1707674229540277
Brazil,0,1,3.0,0,0,0,1,0,1,-0.09247772180875931,1.1707674229540277
Brazil,0,1,0.0,0,0,0,1,0,1,-0.09247752217987937,1.4402500568849592
Brazil,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,1.4402500568849592
Brazil,0,2,3.0,0,0,0,1,0,1,-0.09247783234707489,1.4402500568849592
Brazil,0,2,3.0,0,1,0,0,0,1,-0.09247760467115268,1.4402500568849592
Brazil,0,0,3.0,0,0,0,1,0,1,-0.09247752217987937,1.4402500568849592
Brazil,0,0,3.0,0,1,0,0,0,1,-0.0924770437304548,1.4402500568849592
Brazil,0,1,0.0,0,0,1,0,1,0,-0.0380336250101499,1.4402500568849592
Brazil,0,1,0.0,1,0,0,0,1,0,-0.061131182915096,1.4402500568849592
Brazil,0,2,0.0,0,0,1,0,1,0,-0.09000313029627861,1.4402500568849592
Brazil,0,1,2.0,0,0,1,0,1,0,-0.09247291916654321,1.4402500568849592
Brazil,0,1,1.0,1,0,0,0,1,0,-0.0380336250101499,1.4402500568849592
Brazil,0,1,1.0,0,0,1,0,1,0,0.004861839670464266,1.4402500568849592
Brazil,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,1.4402500568849592
Brazil,0,0,3.0,0,0,1,0,1,0,-0.09247291916654321,1.4402500568849592
Brazil,0,0,0.0,0,0,1,0,1,0,-0.09049807796567032,1.4402500568849592
Brazil,0,0,0.0,1,0,0,0,1,0,-0.09214790353030933,1.4402500568849592
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247772015893041,-0.715611014562493
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.0924432223063797,-0.715611014562493
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09246467003872001,0.09283688723030159
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247778615195766,-0.44612838063156146
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247730770253924,-0.17664574670062994
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09241517527178084,-0.17664574670062994
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09236568050484167,-0.17664574670062994
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09216440178595571,0.09283688723030159
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.0924349731785565,0.09283688723030159
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247681275489936,0.09283688723030159
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247676326008128,0.3623195211612331
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09238547841161734,0.3623195211612331
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.0921809000416021,0.09283688723030159
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09224689306418767,0.6318021550921646
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09241022579508693,0.6318021550921646
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09227988957548044,0.9012847890230962
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247423902691625,0.9012847890230962
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09247126934097857,1.1707674229540277
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.09082804307859811,1.1707674229540277
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09224689306418767,1.1707674229540277
Bulgaria,0,1,1.0,1,0,0,0,1,0,-0.09188393143996708,1.4402500568849592
Bulgaria,0,1,0.0,1,0,0,0,1,0,-0.08950818262688691,1.4402500568849592
Bulgaria,0,1,3.0,0,1,0,0,0,1,-0.09246829965464753,1.4402500568849592
Canada,0,1,2.0,0,0,1,0,1,0,-0.0911992538306419,-2.063024184217151
Canada,0,1,1.0,0,0,1,0,1,0,-0.09198292097384542,-1.793541550286219
Canada,0,1,1.0,1,0,0,0,1,0,-0.09198292097384542,-1.793541550286219
Canada,0,1,3.0,0,1,0,0,0,1,-0.0924778010003871,-1.793541550286219
Canada,0,1,0.0,0,0,0,1,0,1,-0.09247786385874304,-1.793541550286219
Canada,0,1,2.0,0,0,1,0,1,0,-0.09246961951541392,-1.793541550286219
Canada,0,1,0.0,1,0,0,0,1,0,-0.09211490701901655,-1.793541550286219
Canada,0,1,0.0,0,0,1,0,1,0,-0.09206541225207737,-1.793541550286219
Canada,0,1,0.0,0,0,1,0,1,0,-0.09110851342458674,-1.5240589163552876
Canada,0,1,0.0,1,0,0,0,1,0,-0.09145497679316093,-1.5240589163552876
Canada,0,1,2.0,0,0,1,0,1,0,-0.09246961951541392,-1.5240589163552876
Canada,0,1,3.0,0,0,0,1,0,1,-0.09247784719550434,-1.5240589163552876
Canada,0,1,3.0,0,1,0,0,0,1,-0.0924776376676571,-1.5240589163552876
Canada,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-1.5240589163552876
Canada,0,1,1.0,0,0,1,0,1,0,-0.08983814773981472,-1.5240589163552876
Canada,0,1,1.0,0,0,1,0,1,0,-0.08736340939285621,-1.254576282424356
Canada,0,1,1.0,1,0,0,0,1,0,-0.09000313029627861,-1.254576282424356
Canada,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,-1.254576282424356
Canada,0,1,3.0,0,0,0,1,0,1,-0.09247782409794572,-1.254576282424356
Canada,0,1,0.0,0,0,1,0,1,0,-0.09246961951541392,-1.254576282424356
Canada,0,1,0.0,1,0,0,0,1,0,-0.08983814773981472,-1.254576282424356
Canada,0,1,0.0,0,0,1,0,1,0,-0.08851828728810351,-1.254576282424356
Canada,0,1,0.0,0,0,1,0,1,0,-0.08356881059418649,-0.9850936484934245
Canada,0,1,0.0,1,0,0,0,1,0,-0.0878583570622479,-0.9850936484934245
Canada,0,1,2.0,0,0,1,0,1,0,-0.0911992538306419,-0.9850936484934245
Canada,0,1,3.0,0,0,0,1,0,1,-0.09247778120248323,-0.9850936484934245
Canada,0,1,3.0,0,1,0,0,0,1,-0.09247729120429933,-0.9850936484934245
Canada,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-0.9850936484934245
Canada,0,1,1.0,0,0,1,0,1,0,-0.08373379315065038,-0.9850936484934245
Canada,0,1,1.0,0,0,1,0,1,0,-0.07977421179551678,-0.715611014562493
Canada,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-0.715611014562493
Canada,0,1,3.0,0,1,0,0,0,1,-0.0924771262217527,-0.715611014562493
Canada,0,1,3.0,0,0,0,1,0,1,-0.09247773005789156,-0.715611014562493
Canada,0,2,3.0,0,1,0,0,0,1,-0.09247786468365558,-0.715611014562493
Canada,0,2,3.0,0,0,0,1,0,1,-0.09247786829677376,-0.715611014562493
Canada,0,1,2.0,0,0,1,0,1,0,-0.09246961951541392,-0.715611014562493
Canada,0,1,0.0,1,0,0,0,1,0,-0.0852186361588255,-0.715611014562493
Canada,0,2,0.0,0,0,1,0,1,0,-0.09247621881767248,-0.715611014562493
Canada,0,2,1.0,1,0,0,0,1,0,-0.09246961951541392,-0.715611014562493
Canada,0,2,0.0,1,0,0,0,1,0,-0.09247621881767248,-0.715611014562493
